owner,func,flags_hex,flags,params_rva,outer_rva
ALokiCharacter,GetLocalLokiCharacterBP,0x14022401,Final|Native|Static|Public|BlueprintCallable|BlueprintPure,0x09bc0940,0x052f25a0
ALokiCharacter,GetLokiAbilitySystem_BP,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc0980,0x052f25a0
ALokiCharacter,GetLokiCharacterMovement,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc09c0,0x052f25a0
ALokiCharacter,GetMaxHealth,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc0a00,0x052f25a0
ALokiCharacter,GetMaxMovementSpeed,0x54020400,Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc0a40,0x052f25a0
ALokiCharacter,GetMostRecentSelfSlow,0x54420401,Final|Native|Public|HasOutParms|BlueprintCallable|BlueprintPure|Const,0x09bc0a80,0x052f25a0
ALokiCharacter,GetPercentProgressToNextLevel,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc0ac0,0x052f25a0
ALokiCharacter,GetReplicatedFollowingActor,0x00020401,Final|Native|Public,0x09bc0b00,0x052f25a0
ALokiCharacter,GetSelfSlowLevel,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc0b40,0x052f25a0
ALokiCharacter,GetShield,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc0b80,0x052f25a0
ALokiCharacter,GetSimulatedProxyOverlapDebugString,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc0bc0,0x052f25a0
ALokiCharacter,GetStrength,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc0c00,0x052f25a0
ALokiCharacter,GetTeamIndex,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc0c40,0x052f25a0
ALokiCharacter,GetTotalExperienceToCompleteLevel,0x14022401,Final|Native|Static|Public|BlueprintCallable|BlueprintPure,0x09bc0c80,0x052f25a0
ALokiCharacter,GetVisionCasterHasTrueSight,0x0c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent,0x09bc0cc0,0x052f25a0
ALokiCharacter,GetVisionCasterIgnoresLineOfSight,0x0c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent,0x09bc0d00,0x052f25a0
ALokiCharacter,GetVisionCasterOrigin,0x0c820c00,Native|Event|Public|HasDefaults|BlueprintCallable|BlueprintEvent,0x09bc0d40,0x052f25a0
ALokiCharacter,GetVisionCasterRadius,0x0c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent,0x09bc0d80,0x052f25a0
ALokiCharacter,GetVisionCasterTeam,0x0c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent,0x09bc0dc0,0x052f25a0
ALokiCharacter,GetXPBounty,0x1c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent|BlueprintPure,0x09bc0e00,0x052f25a0
ALokiCharacter,GroundedTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc0e40,0x052f25a0
ALokiCharacter,HandleImpulseCreditTimeout,0x00040401,Final|Native|Private,0x09bc0e80,0x052f25a0
ALokiCharacter,HandleStatusDumpRequested,0x00080400,Native|Protected,0x09bc0ec0,0x052f25a0
ALokiCharacter,HasCharacterDebugMode,0x40020401,Final|Native|Public|Const,0x09bc0f00,0x052f25a0
ALokiCharacter,HasOutOfBoundsData,0x54020409,Final|BlueprintCosmetic|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc0f40,0x052f25a0
ALokiCharacter,HealthbarTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc0f80,0x052f25a0
ALokiCharacter,HealthbarVisibiltyChanged_BP,0x08080800,Event|Protected|BlueprintEvent,0x09bc0fc0,0x052f25a0
ALokiCharacter,HideHealthbarBriefly,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc1000,0x052f25a0
ALokiCharacter,IncrementSimulatedProxyComponentOverlapLock,0x04020409,Final|BlueprintCosmetic|Native|Public|BlueprintCallable,0x09bc1040,0x052f25a0
ALokiCharacter,InfiniteHealth,0x00020601,Final|Exec|Native|Public,0x09bc1080,0x052f25a0
ALokiCharacter,InfiniteMana,0x00020601,Final|Exec|Native|Public,0x09bc10c0,0x052f25a0
ALokiCharacter,InfiniteStamina,0x00020601,Final|Exec|Native|Public,0x09bc1100,0x052f25a0
ALokiCharacter,InvisibleTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc1140,0x052f25a0
ALokiCharacter,InvulnerableTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc1180,0x052f25a0
ALokiCharacter,IsAbilityBlocked,0x40020401,Final|Native|Public|Const,0x09bc11c0,0x052f25a0
ALokiCharacter,IsAbilitySystemInitialized,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1200,0x052f25a0
ALokiCharacter,IsAlive,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1240,0x052f25a0
ALokiCharacter,IsAllyTeam,0x5c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent|BlueprintPure|Const,0x09bc1280,0x052f25a0
ALokiCharacter,IsBurning,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc12c0,0x052f25a0
ALokiCharacter,IsChanneling,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1300,0x052f25a0
ALokiCharacter,IsDead,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1340,0x052f25a0
ALokiCharacter,IsEnemyTeam,0x5c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent|BlueprintPure|Const,0x09bc1380,0x052f25a0
ALokiCharacter,IsEntirelyOverAbyss,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc13c0,0x052f25a0
ALokiCharacter,IsGroundCircleActive,0x14020401,Final|Native|Public|BlueprintCallable|BlueprintPure,0x09bc1400,0x052f25a0
ALokiCharacter,IsGrounded,0x40020401,Final|Native|Public|Const,0x09bc1440,0x052f25a0
ALokiCharacter,IsIdle,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1480,0x052f25a0
ALokiCharacter,IsIgnoringMovementInput,0x40020401,Final|Native|Public|Const,0x09bc14c0,0x052f25a0
ALokiCharacter,IsInBrush,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1500,0x052f25a0
ALokiCharacter,IsInDarkness,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1540,0x052f25a0
ALokiCharacter,IsInWater,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1600,0x052f25a0
ALokiCharacter,IsInvisible,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1580,0x052f25a0
ALokiCharacter,IsInvulnerable,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc15c0,0x052f25a0
ALokiCharacter,IsKnocked,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1640,0x052f25a0
ALokiCharacter,IsOnGround,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1680,0x052f25a0
ALokiCharacter,IsRecentlyInCombat,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc16c0,0x052f25a0
ALokiCharacter,IsRooted,0x40020401,Final|Native|Public|Const,0x09bc1700,0x052f25a0
ALokiCharacter,IsStunned,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1740,0x052f25a0
ALokiCharacter,IsVisibilityLimited,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1780,0x052f25a0
ALokiCharacter,IsVisibleInBrush,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc17c0,0x052f25a0
ALokiCharacter,IsWalkingOnGround,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1800,0x052f25a0
ALokiCharacter,IsYawLocked,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc1840,0x052f25a0
ALokiCharacter,JumpActionStart,0x00020401,Final|Native|Public,0x09bc1880,0x052f25a0
ALokiCharacter,JumpActionStop,0x00020401,Final|Native|Public,0x09bc18c0,0x052f25a0
ALokiCharacter,MakeEffectSpec,0x00020401,Final|Native|Public,0x09bc1900,0x052f25a0
ALokiCharacter,MantlingTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc1940,0x052f25a0
ALokiCharacter,OnActorHitCallback,0x00c80401,Final|Native|Protected|HasOutParms|HasDefaults,0x09bc1980,0x052f25a0
ALokiCharacter,OnDamaged,0x08420c00,Native|Event|Public|HasOutParms|BlueprintEvent,0x09bc19c0,0x052f25a0
ALokiCharacter,OnFlashCooldownChanged,0x08080800,Event|Protected|BlueprintEvent,0x09bc1a00,0x052f25a0
ALokiCharacter,OnHealed,0x08420c00,Native|Event|Public|HasOutParms|BlueprintEvent,0x09bc1a40,0x052f25a0
ALokiCharacter,OnInvisibleChanged,0x08080800,Event|Protected|BlueprintEvent,0x09bc1a80,0x052f25a0
ALokiCharacter,OnInvulnerableChanged,0x08080800,Event|Protected|BlueprintEvent,0x09bc1ac0,0x052f25a0
ALokiCharacter,OnKilled,0x08020c00,Native|Event|Public|BlueprintEvent,0x09bc1b00,0x052f25a0
ALokiCharacter,OnKnocked,0x08020c00,Native|Event|Public|BlueprintEvent,0x09bc1b40,0x052f25a0
ALokiCharacter,OnLingeringBrushVisibilityExpired,0x00040401,Final|Native|Private,0x09bc1b80,0x052f25a0
ALokiCharacter,OnLivingStateMachineStateChanged,0x00020401,Final|Native|Public,0x09bc1bc0,0x052f25a0
ALokiCharacter,OnNewLivingState,0x08080c00,Native|Event|Protected|BlueprintEvent,0x09bc1c00,0x052f25a0
ALokiCharacter,OnRep_CharacterMovementEnabled,0x00020401,Final|Native|Public,0x09bc1c40,0x052f25a0
ALokiCharacter,OnRep_Experience,0x00080401,Final|Native|Protected,0x09bc1c80,0x052f25a0
ALokiCharacter,OnRep_LivingState,0x00040401,Final|Native|Private,0x09bc1cc0,0x052f25a0
ALokiCharacter,OnRep_MovementFollowActor,0x00080401,Final|Native|Protected,0x09bc1d00,0x052f25a0
ALokiCharacter,OnRep_MovementGlide,0x00080401,Final|Native|Protected,0x09bc1d40,0x052f25a0
ALokiCharacter,OnRep_MovementGrind,0x00080401,Final|Native|Protected,0x09bc1d80,0x052f25a0
ALokiCharacter,OnRep_MovementServerRotation,0x00080401,Final|Native|Protected,0x09bc1dc0,0x052f25a0
ALokiCharacter,OnRep_OutOfBoundsBufferTimeRemaining,0x00040401,Final|Native|Private,0x09bc1e00,0x052f25a0
ALokiCharacter,OnRep_WallJump,0x00020401,Final|Native|Public,0x09bc1e40,0x052f25a0
ALokiCharacter,OnResurrected,0x08420c00,Native|Event|Public|HasOutParms|BlueprintEvent,0x09bc1e80,0x052f25a0
ALokiCharacter,OnRevived,0x08420c00,Native|Event|Public|HasOutParms|BlueprintEvent,0x09bc1ec0,0x052f25a0
ALokiCharacter,OnTeamChanged,0x00020401,Final|Native|Public,0x09bc1f00,0x052f25a0
ALokiCharacter,OnUIReady,0x00080401,Final|Native|Protected,0x09bc1f40,0x052f25a0
ALokiCharacter,ParachutingTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc1f80,0x052f25a0
ALokiCharacter,PlaceOnGround,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc1fc0,0x052f25a0
ALokiCharacter,PlayFootstep,0x04020400,Native|Public|BlueprintCallable,0x09bc2000,0x052f25a0
ALokiCharacter,PlayWallJump,0x08020808,BlueprintCosmetic|Event|Public|BlueprintEvent,0x09bc2040,0x052f25a0
ALokiCharacter,PollForFeatureTogglesReady,0x00040401,Final|Native|Private,0x09bc2080,0x052f25a0
ALokiCharacter,PunishMissedSlam,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc20c0,0x052f25a0
ALokiCharacter,ReceiveFeatureTogglesReadyOrChanged,0x08080800,Event|Protected|BlueprintEvent,0x09bc2100,0x052f25a0
ALokiCharacter,ReceivePlayFootstep,0x08020800,Event|Public|BlueprintEvent,0x09bc2140,0x052f25a0
ALokiCharacter,ReceiveTickClient,0x08020800,Event|Public|BlueprintEvent,0x09bc2180,0x052f25a0
ALokiCharacter,ReceiveTickVisible,0x08020800,Event|Public|BlueprintEvent,0x09bc21c0,0x052f25a0
ALokiCharacter,RecieveRemoveClientOnlyComponents,0x08020800,Event|Public|BlueprintEvent,0x09bc2200,0x052f25a0
ALokiCharacter,RemoveFromAbilitySystem,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2240,0x052f25a0
ALokiCharacter,RemoveMoveSpeedEffectByHandle,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2280,0x052f25a0
ALokiCharacter,RemoveMoveSpeedEffectById,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc22c0,0x052f25a0
ALokiCharacter,RemoveSelfSlow,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2300,0x052f25a0
ALokiCharacter,ResetAllCooldowns,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2340,0x052f25a0
ALokiCharacter,ResetCooldowns,0x00020601,Final|Exec|Native|Public,0x09bc2380,0x052f25a0
ALokiCharacter,RevertSpellToSnapshot,0x00020401,Final|Native|Public,0x09bc23c0,0x052f25a0
ALokiCharacter,RootedTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc2400,0x052f25a0
ALokiCharacter,SendOrShowDebugMessage,0x00020401,Final|Native|Public,0x09bc2440,0x052f25a0
ALokiCharacter,ServerCheatExperience,0x00220cc0,Net|NetReliable|Native|Event|Public|NetServer,0x09bc2480,0x052f25a0
ALokiCharacter,ServerCheatInfinite,0x00220cc0,Net|NetReliable|Native|Event|Public|NetServer,0x09bc24c0,0x052f25a0
ALokiCharacter,ServerCheatResetCooldowns,0x00220cc0,Net|NetReliable|Native|Event|Public|NetServer,0x09bc2500,0x052f25a0
ALokiCharacter,ServerCheatTeleportNear,0x00220cc0,Net|NetReliable|Native|Event|Public|NetServer,0x09bc2540,0x052f25a0
ALokiCharacter,ServerGetDebugStatString,0x00220cc0,Net|NetReliable|Native|Event|Public|NetServer,0x09bc2580,0x052f25a0
ALokiCharacter,ServerSetCharacterDebugMode,0x00220cc0,Net|NetReliable|Native|Event|Public|NetServer,0x09bc25c0,0x052f25a0
ALokiCharacter,ServerSuicide,0x00220cc0,Net|NetReliable|Native|Event|Public|NetServer,0x09bc2600,0x052f25a0
ALokiCharacter,SetCustomAnimationState,0x04020405,Final|BlueprintAuthorityOnly|Native|Public|BlueprintCallable,0x09bc2640,0x052f25a0
ALokiCharacter,SetDebugFloatingText,0x08480c00,Native|Event|Protected|HasOutParms|BlueprintEvent,0x09bc2680,0x052f25a0
ALokiCharacter,SetGroundCircleActive,0x08020800,Event|Public|BlueprintEvent,0x09bc26c0,0x052f25a0
ALokiCharacter,SetIdle,0x04020405,Final|BlueprintAuthorityOnly|Native|Public|BlueprintCallable,0x09bc2700,0x052f25a0
ALokiCharacter,SetImpulseCreditForCollisionDamage,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2740,0x052f25a0
ALokiCharacter,SetSelfSlow,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2780,0x052f25a0
ALokiCharacter,SetSelfSlowCurve,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc27c0,0x052f25a0
ALokiCharacter,SetSpikeCredit,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2800,0x052f25a0
ALokiCharacter,SetTeam,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2840,0x052f25a0
ALokiCharacter,ShouldGroundCircleBeActive,0x0c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent,0x09bc2880,0x052f25a0
ALokiCharacter,ShowHealthbar,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc28c0,0x052f25a0
ALokiCharacter,Slam,0x04420401,Final|Native|Public|HasOutParms|BlueprintCallable,0x09bc2900,0x052f25a0
ALokiCharacter,SpawnAndMoveLokiCharacter_BP,0x04c22401,Final|Native|Static|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09bc2940,0x052f25a0
ALokiCharacter,StateFloatyTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc2980,0x052f25a0
ALokiCharacter,StateGroundedTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc29c0,0x052f25a0
ALokiCharacter,StateRootedTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc2a00,0x052f25a0
ALokiCharacter,StopDashByHandle,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2a40,0x052f25a0
ALokiCharacter,StunnedTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc2a80,0x052f25a0
ALokiCharacter,TeleportAlly,0x00020601,Final|Exec|Native|Public,0x09bc2ac0,0x052f25a0
ALokiCharacter,TeleportEnemy,0x00020601,Final|Exec|Native|Public,0x09bc2b00,0x052f25a0
ALokiCharacter,TeleportNear,0x00020601,Final|Exec|Native|Public,0x09bc2b40,0x052f25a0
ALokiCharacter,TryAddToInventory,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc2b80,0x052f25a0
ALokiCharacter,TryRemoveFromInventory,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bc2bc0,0x052f25a0
ALokiCharacter,UpdateGliderCollision,0x00020401,Final|Native|Public,0x09bc2c00,0x052f25a0
ALokiCharacter,UpdateGroundCircle,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2c40,0x052f25a0
ALokiCharacter,UpdateHealthbarVisibility,0x04020401,Final|Native|Public|BlueprintCallable,0x09bc2c80,0x052f25a0
ALokiCharacter,VisibleInBrushTagChangedCallback,0x00080401,Final|Native|Protected,0x09bc2cc0,0x052f25a0
ALokiContinuousAudioInFog,OnCharacterLivingStateChanged,0x00040401,Final|Native|Private,0x09bcd320,0x05319940
ALokiControlPoint,GetCaptureProgress,0x14020401,Final|Native|Public|BlueprintCallable|BlueprintPure,0x09bcd410,0x05319be0
ALokiControlPoint,OnNewCapturingTeam,0x08080800,Event|Protected|BlueprintEvent,0x09bcd450,0x05319be0
ALokiControlPoint,OnNewState,0x08080800,Event|Protected|BlueprintEvent,0x09bcd490,0x05319be0
ALokiControlPoint,OnOverlapBegin,0x00480401,Final|Native|Protected|HasOutParms,0x09bcd4d0,0x05319be0
ALokiControlPoint,OnOverlapEnd,0x00080401,Final|Native|Protected,0x09bcd510,0x05319be0
ALokiControlPoint,OnRep_CaptureRadius,0x00080401,Final|Native|Protected,0x09bcd550,0x05319be0
ALokiControlPoint,OnRep_CapturingTeam,0x00080401,Final|Native|Protected,0x09bcd590,0x05319be0
ALokiControlPoint,OnRep_State,0x00080401,Final|Native|Protected,0x09bcd5d0,0x05319be0
ALokiControlPoint,RefreshGeometry,0x0c080c00,Native|Event|Protected|BlueprintCallable|BlueprintEvent,0x09bcd610,0x05319be0
ALokiDayNightController,LerpNativeDayNightParams,0x04482401,Final|Native|Static|Protected|HasOutParms|BlueprintCallable,0x09bd03c0,0x053260c0
ALokiDeathCircle,AddSuddenDeathCircleLocation,0x04820401,Final|Native|Public|HasDefaults|BlueprintCallable,0x09bd0520,0x05324900
ALokiDeathCircle,AuthSetLevel,0x04020401,Final|Native|Public|BlueprintCallable,0x09bd0560,0x05324900
ALokiDeathCircle,CreateCircleLocations,0x04020401,Final|Native|Public|BlueprintCallable,0x09bd05a0,0x05324900
ALokiDeathCircle,GetActorsOfClassInCircleHard,0x04420401,Final|Native|Public|HasOutParms|BlueprintCallable,0x09bd05e0,0x05324900
ALokiDeathCircle,GetActorsOfClassInCircleSoft,0x04420401,Final|Native|Public|HasOutParms|BlueprintCallable,0x09bd0620,0x05324900
ALokiDeathCircle,GetCirclePhase,0x54420401,Final|Native|Public|HasOutParms|BlueprintCallable|BlueprintPure|Const,0x09bd0660,0x05324900
ALokiDeathCircle,GetCurrentPhaseIndex,0x5c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent|BlueprintPure|Const,0x09bd06a0,0x05324900
ALokiDeathCircle,GetEffectToApply,0x48020c00,Native|Event|Public|BlueprintEvent|Const,0x09bd06e0,0x05324900
ALokiDeathCircle,GetNextLocation,0x5c820c00,Native|Event|Public|HasDefaults|BlueprintCallable|BlueprintEvent|BlueprintPure|Const,0x09bd0720,0x05324900
ALokiDeathCircle,GetNextRadius,0x5c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent|BlueprintPure|Const,0x09bd0760,0x05324900
ALokiDeathCircle,GetPhaseEndCenter,0x5c820c00,Native|Event|Public|HasDefaults|BlueprintCallable|BlueprintEvent|BlueprintPure|Const,0x09bd07a0,0x05324900
ALokiDeathCircle,GetPhaseEndRadius,0x5c020c00,Native|Event|Public|BlueprintCallable|BlueprintEvent|BlueprintPure|Const,0x09bd07e0,0x05324900
ALokiDeathCircle,IsInsideCircle,0x54820401,Final|Native|Public|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09bd0820,0x05324900
ALokiDeathCircle,IsValidCircleLocation,0x54c20401,Final|Native|Public|HasOutParms|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09bd0860,0x05324900
ALokiDeathCircle,OnRep_Center,0x00040401,Final|Native|Private,0x09bd08a0,0x05324900
ALokiDeathCircle,OnRep_CirclePhases,0x00040401,Final|Native|Private,0x09bd08e0,0x05324900
ALokiDeathCircle,OnRep_Radius,0x08020800,Event|Public|BlueprintEvent,0x09bd0920,0x05324900
ALokiDeathCircle,RegenerateCircleLocations,0x04c20401,Final|Native|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09bd0960,0x05324900
ALokiDestructible,AuthDealCosmeticDamage,0x04020405,Final|BlueprintAuthorityOnly|Native|Public|BlueprintCallable,0x09bd11d0,0x0532aa60
ALokiDestructible,AuthFinalDeath,0x08020c00,Native|Event|Public|BlueprintEvent,0x09bd1210,0x0532aa60
ALokiDestructible,AuthSetDamageScale,0x04080405,Final|BlueprintAuthorityOnly|Native|Protected|BlueprintCallable,0x09bd1250,0x0532aa60
ALokiDestructible,Die,0x04040401,Final|Native|Private|BlueprintCallable,0x09bd1290,0x0532aa60
ALokiDestructible,FullyHeal,0x04020401,Final|Native|Public|BlueprintCallable,0x09bd12d0,0x0532aa60
ALokiDestructible,GetCosmeticsAttachmentComponent,0x08480c00,Native|Event|Protected|HasOutParms|BlueprintEvent,0x09bd1310,0x0532aa60
ALokiDestructible,GetDefaultHealth,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bd1350,0x0532aa60
ALokiDestructible,GetHealth,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bd1390,0x0532aa60
ALokiDestructible,GetHealthFractionWithBranch,0x04420401,Final|Native|Public|HasOutParms|BlueprintCallable,0x09bd13d0,0x0532aa60
ALokiDestructible,GrantAbilities,0x00040401,Final|Native|Private,0x09bd1410,0x0532aa60
ALokiDestructible,HandleMaxTeamSizeUpdate,0x00040401,Final|Native|Private,0x09bd1450,0x0532aa60
ALokiDestructible,HasCollision,0x48020c00,Native|Event|Public|BlueprintEvent|Const,0x09bd1490,0x0532aa60
ALokiDestructible,IsAlive,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09bd14d0,0x0532aa60
ALokiDestructible,OnAlive,0x08020800,Event|Public|BlueprintEvent,0x09bd1510,0x0532aa60
ALokiDestructible,OnAliveState,0x08020800,Event|Public|BlueprintEvent,0x09bd1550,0x0532aa60
ALokiDestructible,OnDamaged,0x08420c00,Native|Event|Public|HasOutParms|BlueprintEvent,0x09bd1590,0x0532aa60
ALokiDestructible,OnDeath,0x08020800,Event|Public|BlueprintEvent,0x09bd15d0,0x0532aa60
ALokiDestructible,OnDeathState,0x08020800,Event|Public|BlueprintEvent,0x09bd1610,0x0532aa60
ALokiDestructible,OnRep_CosmeticsClass,0x00080401,Final|Native|Protected,0x09bd1650,0x0532aa60
ALokiDestructible,OnRep_IsAliveForLingeringDestructibles,0x00040401,Final|Native|Private,0x09bd1690,0x0532aa60
