rva,section,recorded_name,proposed_name,proposed_class,confidence,verdict,name_check,fn_entry,fn_offset,fn_tier,fn_extent,n_strings,evidence,why,record_kind,n_sources,sources,recorded_alts,sample_context
0x477F650,.text,FParty,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x477F000 is all-zero in this dump (never decrypted),anchored,1,memory/supervive-avatar-render-status.md,,FParty broadcast fn base+0x2071C30; member loadout copy-assign base+0x477F650. The shim adds a
0x4AC3BC0,.text,,,,,ENTRY-OK,NO-RECORDED-NAME,0x4AC3BC0,+0x0,pdata-EXACT,205,0,,,bare,1,docs/lokiassetmanager-vtable-dump.md,,"(`48 8D 15 C0 3B AC 04` — `lea rdx, [rip+0x04AC3BC0]`)."
0x4BA5669,.text,UFunction,,,,INTERIOR,NO-NAME-EVIDENCE,0x4BA55F8,+0x71,pdata-EXACT,176,0,,,bare,1,docs/tutorial-playability-plan.md,,"rax=[rcx](vtable); rdx=[rip+0x4BA5669](cached UFunction*); byte[rsp+0x30]=0 (bool result, default FALSE)"
0x4BDC3C0,.text,AddMappingContext,,,,UNVERIFIABLE,n/a,,,,,0,,page 0x4BDC000 is all-zero in this dump (never decrypted),anchored,7,docs/session-79-moonshot-plan.md;git-log;memory/supervive-dedicated-server-status.md,,"**`obj+0x38` -> vtable base+0x865CC30, slot19 = `base+0x4BDC3C0` (UNIQUE)**. Consistent with the exec thunk calling"
0x4BFA590,.text,AddMappingContext,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x4BFA590,+0x0,pdata-EXACT,279,0,,,anchored,6,docs/session-79-moonshot-plan.md;git-log,UFunction;ProcessInternal,"- **`execAddMappingContext` = `base+0x4BFA590`** (= `AddMappingContext` UFunction 0x28504E423A0, `Func@+0xE0`;"
0x4BFA667,.text,FFrame,,,,INTERIOR,NO-NAME-EVIDENCE,0x4BFA590,+0xD7,pdata-EXACT,279,0,,,bare,1,docs/session-79-moonshot-plan.md,,"+0x4BFA667  mov rax,[rbx+0x38]      ; rbx = FFrame"
0x4BFA66B,.text,FModifyContextOptions,,,,INTERIOR,NO-NAME-EVIDENCE,0x4BFA590,+0xDB,pdata-EXACT,279,0,,,bare,1,docs/session-79-moonshot-plan.md,,"+0x4BFA66B  lea r9,[rsp+0x40]       ; &Options (FModifyContextOptions)"
0x4BFA670,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x4BFA590,+0xE0,pdata-EXACT,279,0,,,bare,1,docs/session-79-moonshot-plan.md,,"+0x4BFA670  mov r8d,[rsp+0x48]      ; Priority (int32)"
0x4BFA678,.text,InputMappingContext,,,,INTERIOR,NO-NAME-EVIDENCE,0x4BFA590,+0xE8,pdata-EXACT,279,0,,,bare,1,docs/session-79-moonshot-plan.md,,"+0x4BFA678  mov rdx,[rsp+0x58]      ; the InputMappingContext*"
0x4BFA67D,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x4BFA590,+0xED,pdata-EXACT,279,0,,,bare,1,docs/session-79-moonshot-plan.md,,"+0x4BFA67D  mov rcx,rsi             ; this (interface-adjusted Context)"
0x4BFA696,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x4BFA590,+0x106,pdata-EXACT,279,0,,,bare,1,docs/session-79-moonshot-plan.md,,"+0x4BFA696  mov rax,[rsi]           ; vtable"
0x4BFA699,.text,,,,,INTERIOR,NO-RECORDED-NAME,0x4BFA590,+0x109,pdata-EXACT,279,0,,,bare,1,docs/session-79-moonshot-plan.md,,"+0x4BFA699  call qword ptr [rax+0x98]   ; <<<< VIRTUAL, slot 19 (0x98/8)"
0x5000000,.text,UnrealEngine,,,,INTERIOR,NO-NAME-EVIDENCE,0x4FFFFE0,+0x20,pdata-EXACT,63,0,,,bare,1,memory/supervive-dedicated-server-status.md,,0x05000000). CORROBORATION that SUPERVIVE = UnrealEngine-Angelscript (Hazelight fork): (1) schema.txt (usmap) has the whole
0x524D870,.text,ProgressionTracks,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x524D870,+0x0,pdata-EXACT,56,0,,,bare,3,docs/session-82-passes-battlepass-shim.txt;memory/supervive-passes-battlepass-status.md,OnUpdated;LokiOperation;FMulticastDelegate,copy aggregate.ProgressionTracks -> BPIM+0x40 (deep-copy 0x524D870);
0x5256190,.text,,UBattlepassViewManager::OnUpdatedCurrentPublishedProgressionTracks,UBattlepassViewManager,EXACT,ENTRY-OK,NO-RECORDED-NAME,,,,,0,OnUpdatedCurrentPublishedProgressionTracks,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,memory/supervive-passes-battlepass-status.md,,0x5256190) does NOT build the VMs directly — it issues **GET /progression/players/{id}/tracks/rewards** and
0x5256880,.text,SetCurrentPublishedProgressionTracks,"UBattlepassInfoManager::SetCurrentPublishedProgressionTracks  [ICF-folded with: SendOrShowDebugMessage, DebugMessage]",UBattlepassInfoManager,EXACT-AMBIG,ENTRY-OK,AGREES,,,,,0,SetCurrentPublishedProgressionTracks | SendOrShowDebugMessage | DebugMessage,UE reflection exec_thunk; name verified via FFunctionParams,bare,2,docs/session-82-continue-prompt.txt;docs/session-82-passes-battlepass-shim.txt,,(exhausted) or calling the no-op setter 0x5256880.
0x525C210,.text,IsHidden,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x525C210,+0x0,HIGH-heuristic,16,0,,,bare,5,docs/session-47-tile-widget-FOUND.txt;docs/session-48-pickup.txt;docs/session-49-pickup-selected-hunter-click-routing.txt;memory/supervive-hero-roster-blocker.md,CatalogEntry;CatMgr;FNamePool,"/ raw getter +0x525C210): both are `movzx eax, byte [rcx+0xd3]` — IsHidden returns the CatalogEntry byte at"
0x5260DD0,.text,IsCatalogDataReady,UCatalogManager::IsCatalogDataReady,UCatalogManager,EXACT,ENTRY-OK,AGREES,,,,,0,IsCatalogDataReady,UE reflection exec_thunk; name verified via FFunctionParams,bare,6,docs/session-47-tile-widget-FOUND.txt;docs/session-48-pickup.txt;memory/supervive-hero-roster-blocker.md,GetCatalogManager;CatalogManager,"IsCatalogDataReady impl (+0x57BB700, called via exec thunk +0x5260DD0) returns TRUE only if ALL FIVE bytes"
0x5260E60,.text,IsHidden,?::IsHidden,,EXACT,ENTRY-OK,AGREES,,,,,0,IsHidden,UE reflection exec_thunk; name verified via FFunctionParams,bare,5,docs/session-47-tile-widget-FOUND.txt;docs/session-48-pickup.txt;memory/supervive-hero-roster-blocker.md,CatMgr;CatalogEntry;GetCatalogEntry,CatalogManager.GetCatalogEntry(AssetID). Found IsHidden's impl by FName (0x584C90 -> exec thunk +0x5260E60
0x5278640,.text,MaxBits,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x5278640,+0x0,pdata-EXACT,217,0,,,"bare,labeled",2,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md,FirstFree;FPlayerProgression,"+585A5B5 cmp byte[rdi+0x178],0 ; +585A5BC je (skips) ; +585A5C8 call 0x5278640 ~FPlayerProgression"
0x52AA550,.text,OutputExecs,ULokiAssetLoader::GetHeroAssetFromPrimaryAssetId,ULokiAssetLoader,EXACT,ENTRY-OK,DISAGREES,,,,,0,GetHeroAssetFromPrimaryAssetId,UE reflection exec_thunk; name verified via FFunctionParams,"bare,labeled",4,docs/session-46-bp-hero-list-filter-FOUND.txt;docs/session-53-customization-persistence.md;memory/supervive-hero-roster-blocker.md,,"table entry {FName 0x5863F0, execptr 0x7FF687D2A550 (RVA +0x52AA550)} AND the impl pointer"
0x52B3400,.text,MyThunk,ULokiAssetStatics::GetDefaultCosmeticsBundleIdForHeroId,ULokiAssetStatics,EXACT,ENTRY-OK,DISAGREES,,,,,0,GetDefaultCosmeticsBundleIdForHeroId,UE reflection exec_thunk; name verified via FFunctionParams,"anchored,bare,labeled",8,docs/next-session-prompt-skins-render.md;docs/session-53-customization-persistence.md;memory/supervive-customization-persistence.md;tools/sigbypass-mod/loadout_fix.cpp,MyGdcbThunk;FPrimaryAssetId;InstallGdcbFuncSwap,"@RVA 0x52B3400; native impl @RVA 0x55899C0 (C ABI `FPrimaryAssetId* fn(out /*rcx*/, hero /*rdx*/)`)."
0x52B3720,.text,LokiMissionObjectiveData,ULokiAssetStatics::GetUniqueObjectiveName,ULokiAssetStatics,EXACT,ENTRY-OK,AGREES,,,,,0,GetUniqueObjectiveName,UE reflection exec_thunk; name verified via FFunctionParams,labeled,1,docs/session-59-progress-bars.txt,LokiAssetStatics;GetUniqueObjectiveName,"GetUniqueObjectiveName (LokiAssetStatics, NATIVE, thunk rva 0x52B3720): params [0] Objective(LokiMissionObjectiveData,"
0x52FD980,.text,TryShowPrompt,"ALokiCharacter::AuthRemoveAbilityPoint  [ICF-folded with: IsEasyAntiCheatEnabled, CheatCantEndGame, IsAtOrAboveManaSoftCap, AreHotkeyCheatsEnabled, IsForceDisplayCharacterNameEnabled, IsDebugMenuVisible, IsDebugCameraCheatsOnly]",ALokiCharacter,EXACT-AMBIG,ENTRY-OK,AGREES,,,,,0,AuthRemoveAbilityPoint | IsEasyAntiCheatEnabled | CheatCantEndGame | IsAtOrAboveManaSoftCap | AreHotkeyCheatsEnabled | IsForceDisplayCharacterNameEnabled | IsDebugMenuVisible | IsDebugCameraCheatsOnly,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,BPCallable,"TryShowPrompt       native+0x52FD980  Parms1 (ret bool)  Native,BPCallable   <- show its prompt"
0x53283E0,.text,UClass,ULokiDataAsset_ProgressionTrack,,MED,ENTRY-OK,NO-RECORDED-NAME,0x53283E0,+0x0,pdata-EXACT,174,3,ULokiDataAsset_ProgressionTrack | Engine | /Script/Loki,"rare identifier string, score 84","bare,labeled",4,docs/session-83-passes-tier-grid-solved.txt;memory/supervive-passes-battlepass-status.md,LokiAssetLoader;IsChildOf;HuntersJourney_C,call 0x53283E0  ; cached UClass (IsChildOf validate) / je bail
0x5340280,.text,GUObjectArray,ULokiGameInstance,,MED,ENTRY-OK,NO-RECORDED-NAME,0x5340280,+0x0,pdata-EXACT,174,3,ULokiGameInstance | /Script/Loki | Game,"rare identifier string, score 84",labeled,1,docs/session-45-crash-capture-tooling-and-gate.txt,,"[subobj+0x2d0], validates it (inner call +0x5340280 = generic weak-ptr/GUObjectArray machinery,"
0x5350630,.text,AddPlayerToDropPlane,ULokiGameModeDropPlaneComponent::AddPlayerToDropPlane,ULokiGameModeDropPlaneComponent,EXACT,ENTRY-OK,AGREES,,,,,0,AddPlayerToDropPlane,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,,AddPlayerToDropPlane      native+0x5350630  Parms 8    <- PUT THE PLAYER ON THE PLANE
0x5350BD0,.text,GeneratePlanePoints,ULokiGameModeDropPlaneComponent::GeneratePlanePoints,ULokiGameModeDropPlaneComponent,EXACT,ENTRY-OK,AGREES,,,,,0,GeneratePlanePoints,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,HasOutParms,GeneratePlanePoints       native+0x5350BD0  Parms 64  HasOutParms
0x5352F20,.text,SetDropPlane,ULokiGameModeDropPlaneComponent::SetDropPlane,ULokiGameModeDropPlaneComponent,EXACT,ENTRY-OK,AGREES,,,,,0,SetDropPlane,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,,SetDropPlane              native+0x5352F20  Parms 8
0x54259E0,.text,MoveRight,?::MoveForward,,EXACT,ENTRY-OK,AGREES,,,,,0,MoveForward,UE reflection exec_thunk; name verified via FFunctionParams,anchored,1,docs/fk2-input-settled.md,,> `MoveRight(float)` at `base+0x54259E0` / `base+0x5425A60` are the hero movement handlers and that
0x5425A60,.text,MoveRight,?::MoveRight,,EXACT,ENTRY-OK,AGREES,,,,,0,MoveRight,UE reflection exec_thunk; name verified via FFunctionParams,anchored,1,docs/fk2-input-settled.md,,> `MoveRight(float)` at `base+0x54259E0` / `base+0x5425A60` are the hero movement handlers and that
0x5438450,.text,OnRep_HeroClass,?::OnRep_HeroClass,,EXACT,ENTRY-OK,AGREES,,,,,0,OnRep_HeroClass,UE reflection exec_thunk; name verified via FFunctionParams,labeled,2,docs/session-99-animation-verified.md;memory/supervive-tutorial-launch-status.md,CallNativeGuarded,`OnRep_HeroClass` (rva 0x5438450) has the byte-identical prologue. So our `CallNativeGuarded` **does** reach the
0x5438C20,.text,TryUpdateAbilitySystem,ALokiPlayerState::TryUpdateAbilitySystem,ALokiPlayerState,EXACT,ENTRY-OK,AGREES,,,,,0,TryUpdateAbilitySystem,UE reflection exec_thunk; name verified via FFunctionParams,labeled,3,docs/session-99-animation-verified.md;git-log;memory/supervive-tutorial-launch-status.md,FFrame;PlayerState;UFunction,`TryUpdateAbilitySystem`'s `Func@+0xE0` thunk (rva **0x5438C20**) decodes as a textbook UE exec-thunk for a
0x544CF74,.text,LokiCharacterMovementComponent,,,,INTERIOR,NO-NAME-EVIDENCE,0x544CF40,+0x34,pdata-EXACT,63,0,,,bare,2,docs/session-81-disconnect-characterized.txt,,+0x5512397 +0x555D723 +0x56CEA46 +0x56CC961 +0x544CF74   (0x54x-0x56x =
0x5483C00,.text,GetTrainingManager,ALokiTeamState_TeamOnly::GetDropLeader  [ICF-folded with: GetTrainingManager],ALokiTeamState_TeamOnly,EXACT-AMBIG,ENTRY-OK,AGREES,,,,,0,GetDropLeader | GetTrainingManager,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,IsDisabledForConfig,GetTrainingManager  native+0x5483C00 / IsDisabledForConfig native+0x548A4F0
0x5487B00,.text,BP_CanTestSkill,,,,ENTRY-OK,NO-NAME-EVIDENCE,0x5487B00,+0x0,pdata-EXACT,72,0,,,anchored,4,docs/next-session-prompt-s91.md;docs/tutorial-playability-plan.md;memory/supervive-tutorial-launch-status.md,,"TAIL-CALLS `base+0x5487B00`, which is a Blueprint-event dispatcher running `BP_CanTestSkill`. The decision is BP"
0x5489B00,.text,AddActiveTrainingAugment,ULokiTrainingManager::AddActiveTrainingAugment,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,AddActiveTrainingAugment,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,BPCallable,"AddActiveTrainingAugment           0x5489B00  Parms 8           Native,BPCallable"
0x5489E60,.text,BP_GetLokiTrainingManager,ULokiTrainingManager::BP_GetLokiTrainingManager,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,BP_GetLokiTrainingManager,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,BPPure,"BP_GetLokiTrainingManager          0x5489E60  Native,Static,BPPure                          <- the accessor"
0x5489F40,.text,CanTestSkill,ALokiTrainingSkill::CanTestSkill,ALokiTrainingSkill,EXACT,ENTRY-OK,AGREES,,,,,0,CanTestSkill,UE reflection exec_thunk; name verified via FFunctionParams,"bare,labeled",3,docs/tutorial-playability-plan.md,UFunction,CanTestSkill        native+0x5489F40  Parms1 (ret)       Native              <- gate
0x5489F70,.text,CancelTest,ALokiTrainingSkill::CancelTest,ALokiTrainingSkill,EXACT,ENTRY-OK,AGREES,,,,,0,CancelTest,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,BPCallable,"CancelTest          native+0x5489F70  Parms0             Native,BPCallable"
0x5489F90,.text,ChangeSkillPrompt,ULokiTrainingManager::ChangeSkillPrompt,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,ChangeSkillPrompt,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,BPCallable,"ChangeSkillPrompt                  0x5489F90  Parms 24          Native,BPCallable"
0x548A120,.text,ContainsActiveTrainingAugment,ULokiTrainingManager::ContainsActiveTrainingAugment,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,ContainsActiveTrainingAugment,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,,ContainsActiveTrainingAugment      0x548A120 / ...Soft 0x548A1D0
0x548A1D0,.text,ContainsActiveTrainingAugment,ULokiTrainingManager::ContainsActiveTrainingAugmentSoft,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,ContainsActiveTrainingAugmentSoft,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,,ContainsActiveTrainingAugment      0x548A120 / ...Soft 0x548A1D0
0x548A340,.text,HasTrainingPrompt,ULokiTrainingManager::GetTrainingPrompt,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,GetTrainingPrompt,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,GetTrainingPrompt,HasTrainingPrompt 0x548A390 / GetTrainingPrompt 0x548A340
0x548A390,.text,HasTrainingPrompt,ULokiTrainingManager::HasTrainingPrompt,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,HasTrainingPrompt,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,GetTrainingPrompt,HasTrainingPrompt 0x548A390 / GetTrainingPrompt 0x548A340
0x548A3C0,.text,IsTestingSkill,?::IsActive,,EXACT,ENTRY-OK,DISAGREES,,,,,0,IsActive,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,IsPromptSkill;IsActiveSkill;IsActive,IsActiveSkill 0x548A450 / IsTestingSkill 0x548A5C0 / IsPromptSkill 0x548A520 / IsActive 0x548A3C0 (Static)
0x548A450,.text,IsTestingSkill,ULokiTrainingManager::IsActiveSkill,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,IsActiveSkill,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,IsPromptSkill;IsActiveSkill;IsActive,IsActiveSkill 0x548A450 / IsTestingSkill 0x548A5C0 / IsPromptSkill 0x548A520 / IsActive 0x548A3C0 (Static)
0x548A4F0,.text,IsDisabledForConfig,ALokiTrainingSkill::IsDisabledForConfig,ALokiTrainingSkill,EXACT,ENTRY-OK,AGREES,,,,,0,IsDisabledForConfig,UE reflection exec_thunk; name verified via FFunctionParams,"anchored,bare",4,docs/tutorial-playability-plan.md,Comp_GameState_TrainingBase_C;GetTrainingManager,GetTrainingManager  native+0x5483C00 / IsDisabledForConfig native+0x548A4F0
0x548A520,.text,IsTestingSkill,ULokiTrainingManager::IsPromptSkill,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,IsPromptSkill,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,IsPromptSkill;IsActiveSkill;IsActive,IsActiveSkill 0x548A450 / IsTestingSkill 0x548A5C0 / IsPromptSkill 0x548A520 / IsActive 0x548A3C0 (Static)
0x548A5C0,.text,IsTestingSkill,ULokiTrainingManager::IsTestingSkill,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,IsTestingSkill,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,IsPromptSkill;IsActiveSkill;IsActive,IsActiveSkill 0x548A450 / IsTestingSkill 0x548A5C0 / IsPromptSkill 0x548A520 / IsActive 0x548A3C0 (Static)
0x548A680,.text,MarkTestCompleted,ALokiTrainingSkill::MarkTestCompleted,ALokiTrainingSkill,EXACT,ENTRY-OK,AGREES,,,,,0,MarkTestCompleted,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,BPCallable,"MarkTestCompleted   native+0x548A680  Parms0             Native,BPCallable   <- COMPLETE it"
0x548A6C0,.text,RemoveActiveTrainingAugment,ULokiTrainingManager::RemoveActiveTrainingAugment,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,RemoveActiveTrainingAugment,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,BPCallable,"RemoveActiveTrainingAugment        0x548A6C0  Parms 8           Native,BPCallable"
0x548A770,.text,ResetAll,ULokiTrainingManager::ResetAll,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,ResetAll,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,BPCallable,"ResetAll                           0x548A770  Parms 0           Native,BPCallable          <- already fired once"
0x548A790,.text,SetActive,?::SetActive,,EXACT,ENTRY-OK,AGREES,,,,,0,SetActive,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,PropSz16;BPCallable,"SetActive                          0x548A790  PropSz16 Parms9   Native,Static,BPCallable   <- ACTIVATE A LESSON"
0x548AA90,.text,ShouldTestSkill,ALokiTrainingSkill::ShouldTestSkill,ALokiTrainingSkill,EXACT,ENTRY-OK,AGREES,,,,,0,ShouldTestSkill,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,,ShouldTestSkill     native+0x548AA90  Parms1 (ret)       Native              <- gate
0x548AAC0,.text,StartTimers,ULokiTrainingManager::StartTimers,ULokiTrainingManager,EXACT,ENTRY-OK,AGREES,,,,,0,StartTimers,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,,StartTimers                        0x548AAC0  Parms 0           Native
0x548AB20,.text,TryTestSkill,ALokiTrainingSkill::TryTestSkill,ALokiTrainingSkill,EXACT,ENTRY-OK,AGREES,,,,,0,TryTestSkill,UE reflection exec_thunk; name verified via FFunctionParams,bare,1,docs/tutorial-playability-plan.md,BPCallable,"TryTestSkill        native+0x548AB20  Parms1 (ret bool)  Native,BPCallable   <- START a lesson"
0x54A58B0,.text,MissionsModel,UMissionsModel::CreateMissionModelFromFinalProgress,UMissionsModel,EXACT,ENTRY-OK,AGREES,,,,,0,CreateMissionModelFromFinalProgress,UE reflection exec_thunk; name verified via FFunctionParams,labeled,3,docs/missions-nativecall6-marker.txt;docs/missions-nativecall8-marker.txt;docs/session-52-missions-page-decompiled.txt,FFrame,[2] MissionsModel=0x262FDC71180 func=00000262029548B0 thunk=0x7FF6BA9958B0(rva 0x54A58B0) childProps=0x262457E8C80 gameTid=39960
0x54A5A20,.text,GetActiveMissionModel,UMissionsModel::GetActiveMissionModel,UMissionsModel,EXACT,ENTRY-OK,AGREES,,,,,0,GetActiveMissionModel,UE reflection exec_thunk; name verified via FFunctionParams,labeled,1,docs/lokiassetmanager-vtable-dump.md,,| GetActiveMissionModel | 0x0058FEFF | 0x16AC8904A90 | 0x7FF664B75A20 (RVA +0x54A5A20) |
0x54A6070,.text,MissionsModel,UMissionsModel::GetMissionModel,UMissionsModel,EXACT,ENTRY-OK,AGREES,,,,,0,GetMissionModel,UE reflection exec_thunk; name verified via FFunctionParams,labeled,1,docs/missions-nativecall7-marker.txt,,[2] MissionsModel=0x21E3D78A000 func=0000021D5A0B4D60 thunk=0x7FF6BA996070(rva 0x54A6070) childProps=0x21D9C827500 gameTid=80652
0x54A6210,.text,GetMissions,UMissionsModel::GetMissions,UMissionsModel,EXACT,ENTRY-OK,AGREES,,,,,0,GetMissions,UE reflection exec_thunk; name verified via FFunctionParams,labeled,1,docs/missions-nativecall5-marker.txt,MissionsModel,[2] MissionsModel=0x262FDC71180 GetMissions=0000026202954F40 thunk=0x7FF6BA996210(rva 0x54A6210) gameTid=39960
0x54B5380,.text,TryPickMyHeroAndCosmetics,UPartyManager::TryPickMyHeroAndCosmetics,UPartyManager,EXACT,ENTRY-OK,AGREES,,,,,0,TryPickMyHeroAndCosmetics,UE reflection exec_thunk; name verified via FFunctionParams,bare,7,docs/session-49-click-center-offline-model.txt;docs/session-49-pickup-selected-hunter-click-routing.txt;docs/session-50-pickup-mainmenu-refresh.txt;memory/supervive-hero-roster-blocker.md;tools/sigbypass-mod/pick_probe.cpp,TryPick;SelectedHeroAsset;WBP_HeroPicker_C,picker SelectedHeroAsset+0x10D8; TryPick impl +0x58467E0 / exec +0x54B5380 / FName 0x005904F7.
0x54B54BE,.text,,UPartyManager::TryPickMyHeroAndCosmetics,UPartyManager,EXACT,INTERIOR,NO-RECORDED-NAME,0x54B5380,+0x13E,pdata-EXACT,356,0,,containing fn is a verified UE Z_Construct stub,labeled,1,memory/supervive-hero-roster-blocker.md,,"+0x54B5380 (unpacks BP params, calls impl at +0x54B54BE); **impl +0x58467E0**; impl calls pick ACTION"
0x54B5F70,.text,PartyManager::TryStartSoloMode,UPartyManager::TryStartSoloMode,UPartyManager,EXACT,ENTRY-OK,AGREES,,,,,0,TryStartSoloMode,UE reflection exec_thunk; name verified via FFunctionParams,labeled,8,docs/next-session-prompt-s62.md;docs/session-61-tutorial-match-setup.txt;memory/supervive-tutorial-launch-status.md,UPartyManager::TryStartSoloMode;UPartyManager;UFunction,- `UPartyManager::TryStartSoloMode` impl @ `0x7FF6BAD6A980` (rva `0x587A980`); exec thunk rva `0x54B5F70`.
