t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
72.662,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
72.915,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
73.167,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
73.419,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
73.672,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
73.924,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
74.177,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
74.430,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
74.682,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
74.935,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
75.186,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
75.438,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
