module,as_name,ue_name,kind,as_super,ue_super,code_super,decl_order,in_usmap,usmap_schema_idx,prop_name,as_type,usmap_type,uproperty,flags,rep_condition,rep_notify
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,6,True,6,DisabledSpawnerTypes,FGameplayTagContainer,Struct<GameplayTagContainer>,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,7,True,7,BarracudaPhases,TArray<FBarracudaPhase>,Array<Struct<BarracudaPhase>>,True,BlueprintReadable|EditableOnDefaults,,False
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,8,True,8,CurrentPhaseIndex,int,IntProperty,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance|Replicated|Transient,0,True
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,9,True,9,CurrentPhaseStartTime,float64,DoubleProperty,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance|Replicated|Transient,0,False
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,10,True,10,TeamKillScores,TArray<int>,Array<IntProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Replicated|Transient,0,True
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,11,True,11,OnTeamKillsUpdated,FOnTeamKillsUpdated,MulticastDelegateProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,12,True,12,NumDragonsKilled,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Replicated,0,True
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,13,True,13,OnDragonKillsUpdated,FOnDragonKillsUpdated,MulticastDelegateProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.GameState.BarracudaTeamState_TeamOnly,ABarracudaTeamState_TeamOnly,BarracudaTeamState_TeamOnly,class,ALokiTeamState_TeamOnly,LokiTeamState_TeamOnly,/Script/Loki.LokiTeamState_TeamOnly,0,True,0,SpawnerToSpawnTime,"TMap<ABarracudaMinionSpawner@, float64>","Map<ObjectProperty,DoubleProperty>",True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Minion.BarracudaLaneMinionConfig,FBarracudaLaneMinionConfig,BarracudaLaneMinionConfig,struct,,,,0,True,0,GenericDamage,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.BarracudaLaneMinionConfig,FBarracudaLaneMinionConfig,BarracudaLaneMinionConfig,struct,,,,1,True,1,AdditionalTowerDamage,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.BarracudaLaneMinionConfig,FBarracudaLaneMinionConfig,BarracudaLaneMinionConfig,struct,,,,2,True,2,ProjectileMaxDistance,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.BarracudaLaneMinionConfig,FBarracudaLaneMinionConfig,BarracudaLaneMinionConfig,struct,,,,3,True,3,ProjectileInitialSpeed,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.BarracudaLaneMinionConfig,FBarracudaLaneMinionConfig,BarracudaLaneMinionConfig,struct,,,,4,True,4,ProjectileHomingAcceleration,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.BarracudaMinionRewardComponent,UBarracudaMinionRewardComponent,BarracudaMinionRewardComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,0,True,0,GoldRewardMethod,EBarracudaMinionGoldRewardMethod,Enum<EBarracudaMinionGoldRewardMethod:IntProperty>,True,BlueprintReadable|EditableOnDefaults,,False
Barracuda.Minion.BarracudaMinionRewardComponent,UBarracudaMinionRewardComponent,BarracudaMinionRewardComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,1,True,1,bGrantLoot,bool,BoolProperty,True,BlueprintReadable,,False
Barracuda.Minion.BarracudaMinionRewardComponent,UBarracudaMinionRewardComponent,BarracudaMinionRewardComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,2,True,2,LastHitGoldBonus,int,IntProperty,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypoint,ABarracudaMinionWaypoint,BarracudaMinionWaypoint,class,AActor,Actor,/Script/Engine.Actor,0,True,0,InitialLaneIndex,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypoint,ABarracudaMinionWaypoint,BarracudaMinionWaypoint,class,AActor,Actor,/Script/Engine.Actor,1,True,1,WaypointTowardTeam0,ABarracudaMinionWaypoint@,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypoint,ABarracudaMinionWaypoint,BarracudaMinionWaypoint,class,AActor,Actor,/Script/Engine.Actor,2,True,2,WaypointTowardTeam1,ABarracudaMinionWaypoint@,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypoint,ABarracudaMinionWaypoint,BarracudaMinionWaypoint,class,AActor,Actor,/Script/Engine.Actor,3,True,3,TriggerComponent,UBoxComponent@,ObjectProperty,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance|InstancedReference,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypoint,ABarracudaMinionWaypoint,BarracudaMinionWaypoint,class,AActor,Actor,/Script/Engine.Actor,4,True,4,LaneComponent,UBarracudaLaneComponent@,ObjectProperty,True,BlueprintReadable|EditableOnDefaults|InstancedReference,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypointFollowerComponent,UBarracudaMinionWaypointFollowerComponent,BarracudaMinionWaypointFollowerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,0,True,0,LastWaypointTime,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypointFollowerComponent,UBarracudaMinionWaypointFollowerComponent,BarracudaMinionWaypointFollowerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,1,True,1,bDrawDebug,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypointFollowerComponent,UBarracudaMinionWaypointFollowerComponent,BarracudaMinionWaypointFollowerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,2,True,2,DebugDrawPathDurationWarningThreshold,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypointFollowerComponent,UBarracudaMinionWaypointFollowerComponent,BarracudaMinionWaypointFollowerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,3,True,3,DebugDrawPathDurationErrorThreshold,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypointFollowerComponent,UBarracudaMinionWaypointFollowerComponent,BarracudaMinionWaypointFollowerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,4,True,4,CurrentWaypoint,ABarracudaMinionWaypoint@,ObjectProperty,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypointFollowerComponent,UBarracudaMinionWaypointFollowerComponent,BarracudaMinionWaypointFollowerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,5,True,5,LastWaypoint,ABarracudaMinionWaypoint@,ObjectProperty,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypointFollowerComponent,UBarracudaMinionWaypointFollowerComponent,BarracudaMinionWaypointFollowerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,6,True,6,LastCombatTime,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypointFollowerComponent,UBarracudaMinionWaypointFollowerComponent,BarracudaMinionWaypointFollowerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,7,True,7,CachedLocation,FVector,Struct<Vector>,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Minion.Waypoints.BarracudaMinionWaypointFollowerComponent,UBarracudaMinionWaypointFollowerComponent,BarracudaMinionWaypointFollowerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,8,True,8,TimeFirstArrivedAtCachedLocation,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Minion.Waypoints.BTService_UpdateMinionWaypoint,UBTService_BarracudaUpdateMinionWaypoint,BTService_BarracudaUpdateMinionWaypoint,class,UBTService_BlueprintBase,BTService_BlueprintBase,/Script/AIModule.BTService_BlueprintBase,0,True,0,WaypointLocationKey,FBlackboardKeySelector,Struct<BlackboardKeySelector>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,UBarracudaShopItemGraphNode,BarracudaShopItemGraphNode,class,UObject,Object,/Script/CoreUObject.Object,0,True,0,Item,TSubclassOf<ALokiBaseItem@>,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,UBarracudaShopItemGraphNode,BarracudaShopItemGraphNode,class,UObject,Object,/Script/CoreUObject.Object,1,True,1,RecipeCost,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,UBarracudaShopItemGraphNode,BarracudaShopItemGraphNode,class,UObject,Object,/Script/CoreUObject.Object,2,True,2,TotalCost,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,UBarracudaShopItemGraphNode,BarracudaShopItemGraphNode,class,UObject,Object,/Script/CoreUObject.Object,3,True,3,Inputs,TArray<UBarracudaShopItemGraphNode@>,Array<ObjectProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,UBarracudaShopItemGraphNode,BarracudaShopItemGraphNode,class,UObject,Object,/Script/CoreUObject.Object,4,True,4,Outputs,TSet<UBarracudaShopItemGraphNode@>,Set<ObjectProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,UBarracudaShopItemGraphNode,BarracudaShopItemGraphNode,class,UObject,Object,/Script/CoreUObject.Object,5,True,5,bHasTotalCost,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,FBarracudaShopPurchasePlan,BarracudaShopPurchasePlan,struct,,,,0,True,0,Gold,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,FBarracudaShopPurchasePlan,BarracudaShopPurchasePlan,struct,,,,1,True,1,ItemsToConsume,TSet<ALokiBaseItem@>,Set<ObjectProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,ABarracudaShop,BarracudaShop,class,AActor,Actor,/Script/Engine.Actor,0,True,0,SellValueCoefficient,float64,DoubleProperty,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,ABarracudaShop,BarracudaShop,class,AActor,Actor,/Script/Engine.Actor,1,True,1,ItemLootTables,TArray<TSubclassOf<ULokiLootTableFull@>>,Array<ObjectProperty>,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShop,ABarracudaShop,BarracudaShop,class,AActor,Actor,/Script/Engine.Actor,2,True,2,ItemGraphNodes,"TMap<TSubclassOf<ALokiBaseItem@>, UBarracudaShopItemGraphNode@>","Map<ObjectProperty,ObjectProperty>",True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Shop.BarracudaShop,ABarracudaShop,BarracudaShop,class,AActor,Actor,/Script/Engine.Actor,3,True,3,ClientNameFilterString,FString,StrProperty,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Shop.BarracudaShop,ABarracudaShop,BarracudaShop,class,AActor,Actor,/Script/Engine.Actor,4,True,4,ClientTagFilters,TArray<FGameplayTag>,Array<Struct<GameplayTag>>,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Shop.BarracudaShop,ABarracudaShop,BarracudaShop,class,AActor,Actor,/Script/Engine.Actor,5,True,5,ClientCurrentFocus,TSubclassOf<ALokiBaseItem@>,ObjectProperty,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Shop.BarracudaShop,ABarracudaShop,BarracudaShop,class,AActor,Actor,/Script/Engine.Actor,6,False,,AllItems,TArray<TSubclassOf<AActor@>>,Array<ObjectProperty>,False,,,False
Barracuda.Shop.BarracudaShop,ABarracudaShop,BarracudaShop,class,AActor,Actor,/Script/Engine.Actor,7,False,,bDebugLogGraph,bool,BoolProperty,False,,,False
Barracuda.Shop.BarracudaShopItemTreeNodeWidget,UBarracudaShopItemTreeNodeWidget,BarracudaShopItemTreeNodeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,0,True,0,ChildContainer,UPanelWidget@,ObjectProperty,True,BlueprintReadable,,False
Barracuda.Shop.BarracudaShopItemTreeNodeWidget,UBarracudaShopItemTreeNodeWidget,BarracudaShopItemTreeNodeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,1,True,1,ItemName,UTextBlock@,ObjectProperty,True,BlueprintReadable,,False
Barracuda.Shop.BarracudaShopItemTreeNodeWidget,UBarracudaShopItemTreeNodeWidget,BarracudaShopItemTreeNodeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,2,True,2,OwnedIndicator,UOverlay@,ObjectProperty,True,BlueprintReadable,,False
Barracuda.Shop.BarracudaShopItemTreeNodeWidget,UBarracudaShopItemTreeNodeWidget,BarracudaShopItemTreeNodeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,3,True,3,ShopItemWidget,UBarracudaShopItemWidget@,ObjectProperty,True,BlueprintReadable,,False
Barracuda.Shop.BarracudaShopItemTreeNodeWidget,UBarracudaShopItemTreeNodeWidget,BarracudaShopItemTreeNodeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,4,True,4,DesignTimePrviewInputCount,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShopItemTreeNodeWidget,UBarracudaShopItemTreeNodeWidget,BarracudaShopItemTreeNodeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,5,True,5,DesignTimePreviewDepthCount,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShopItemTreeNodeWidget,UBarracudaShopItemTreeNodeWidget,BarracudaShopItemTreeNodeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,6,True,6,bDesignTimePreviewOwned,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Barracuda.Shop.BarracudaShopItemTreeNodeWidget,UBarracudaShopItemTreeNodeWidget,BarracudaShopItemTreeNodeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,7,True,7,ItemClass,TSubclassOf<ALokiBaseItem@>,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.Shop.BarracudaShopItemTreeNodeWidget,UBarracudaShopItemTreeNodeWidget,BarracudaShopItemTreeNodeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,8,True,8,Tree,UBarracudaShopItemTreeWidget@,ObjectProperty,True,BlueprintReadable|Transient,,False
Barracuda.Shop.BarracudaShopItemTreeWidget,UBarracudaShopItemTreeWidget,BarracudaShopItemTreeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,0,True,0,RootNode,UBarracudaShopItemTreeNodeWidget@,ObjectProperty,True,BlueprintReadable,,False
Barracuda.Shop.BarracudaShopItemTreeWidget,UBarracudaShopItemTreeWidget,BarracudaShopItemTreeWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,1,True,1,ItemsToPotentiallyMarkAsOwned,TSet<ALokiBaseItem@>,Set<ObjectProperty>,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Shop.BarracudaShopItemWidget,UBarracudaShopItemWidget,BarracudaShopItemWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,0,True,0,ValueType,EBarracudaShopValueType,Enum<EBarracudaShopValueType:IntProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarracudaShopItemWidget,UBarracudaShopItemWidget,BarracudaShopItemWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,1,True,1,RepresentedItem,ALokiBaseItem@,ObjectProperty,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.Shop.BarraucdaShopFilterWidget,FBarracudaShopTagFilter,BarracudaShopTagFilter,struct,,,,0,True,0,Label,FText,TextProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarraucdaShopFilterWidget,FBarracudaShopTagFilter,BarracudaShopTagFilter,struct,,,,1,True,1,Tag,FGameplayTag,Struct<GameplayTag>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarraucdaShopFilterWidget,FBarracudaShopTagFilter,BarracudaShopTagFilter,struct,,,,2,True,2,RecommendedHeroTag,FGameplayTag,Struct<GameplayTag>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Shop.BarraucdaShopFilterWidget,UBarraucdaShopFilterWidget,BarraucdaShopFilterWidget,class,UUserWidget,UserWidget,/Script/UMG.UserWidget,0,True,0,TagFilters,TArray<FBarracudaShopTagFilter>,Array<Struct<BarracudaShopTagFilter>>,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,FGametimeToLevel,GametimeToLevel,struct,,,,0,True,0,Gametime,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,FGametimeToLevel,GametimeToLevel,struct,,,,1,True,1,Level,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,FMinionWaveEntry,MinionWaveEntry,struct,,,,0,True,0,MinionClass,TSubclassOf<ALokiMinionCharacter@>,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,FMinionWaveEntry,MinionWaveEntry,struct,,,,1,True,1,Count,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,FMinionWaveEntry,MinionWaveEntry,struct,,,,2,True,2,MinimumMatchTime,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,FMinionWave,MinionWave,struct,,,,0,True,0,Entries,TArray<FMinionWaveEntry>,Array<Struct<MinionWaveEntry>>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,0,True,0,InitialTeam,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Replicated,0,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,1,True,1,SpawnPeriod,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,2,True,2,MinimumBarracudaPhaseType,EBarracudaPhaseType,Enum<EBarracudaPhaseType:IntProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,3,True,3,InitialSpawnDelay,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,4,True,4,bStaggerSpawn,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,5,True,5,bSpawnAtAveragePlayerLevel,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,6,True,6,LevelThresholdsByGametime,TArray<FGametimeToLevel>,Array<Struct<GametimeToLevel>>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,7,True,7,RespawnType,EBarracudaRespawnBehaviorType,Enum<EBarracudaRespawnBehaviorType:IntProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Replicated,0,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,8,True,8,Wave,FMinionWave,Struct<MinionWave>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,9,True,9,bShowTimer,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,10,True,10,bTimerRequiresVision,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,11,True,11,bSpawnLoopHasStarted,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|Replicated|Transient,0,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,12,True,12,LastSpawnTime,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,13,True,13,SpawnLoopStartTime,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,14,True,14,NextSpawnTime,float64,DoubleProperty,True,BlueprintReadable|Transient,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,15,True,15,bHasLivingMinion,bool,BoolProperty,True,BlueprintReadable|Transient,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,16,True,16,CapsuleCollision,UCapsuleComponent@,ObjectProperty,True,BlueprintReadable|EditableOnDefaults|InstancedReference,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,17,True,17,TeamComponent,ULokiTeamComponent@,ObjectProperty,True,BlueprintReadable|EditableOnDefaults|InstancedReference,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,18,True,18,LaneComponent,UBarracudaLaneComponent@,ObjectProperty,True,BlueprintReadable|EditableOnDefaults|InstancedReference,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,19,True,19,MapIconComponent,UMapIconComponent@,ObjectProperty,True,BlueprintReadable|EditableOnDefaults|InstancedReference,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,20,True,20,VisibilityReceiver,UVisibilityReceiver@,ObjectProperty,True,BlueprintReadable|EditableOnDefaults|InstancedReference,,False
Barracuda.Spawners.BarracudaMinionSpawner,ABarracudaMinionSpawner,BarracudaMinionSpawner,class,ALokiActor,LokiActor,/Script/Engine.LokiActor,21,True,21,StartingEffects,TArray<TSubclassOf<UGameplayEffect@>>,Array<ObjectProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
