owner_kind,owner_index,owner_type,owner_unreal_path,member_kind,member_index,declaration,unreal_name,as_class_name,script_name,static_in_unreal,static_in_script,global_scope,not_as_property,trivial,world_context_arg,determines_output_arg,can_write,can_read,can_edit,gen_getter,gen_setter,gen_name,gen_handle,gen_unresolved_object,file_offset
struct,3157,FAccelByteModelsSectionInfo,/Script/AccelByteUe4Sdk.AccelByteModelsSectionInfo,property,8,FDateTime StartDate,StartDate,,,,,,,,,,0,0,0,0,0,,0,0,0x144544
struct,3157,FAccelByteModelsSectionInfo,/Script/AccelByteUe4Sdk.AccelByteModelsSectionInfo,property,9,FDateTime EndDate,EndDate,,,,,,,,,,0,0,0,0,0,,0,0,0x14458a
struct,3157,FAccelByteModelsSectionInfo,/Script/AccelByteUe4Sdk.AccelByteModelsSectionInfo,property,10,TArray<FAccelByteModelsItemInfo> CurrentRotationItems,CurrentRotationItems,,,,,,,,,,0,0,0,0,0,,0,0,0x1445cc
struct,3157,FAccelByteModelsSectionInfo,/Script/AccelByteUe4Sdk.AccelByteModelsSectionInfo,property,11,FDateTime CurrentRotationExpireAt,CurrentRotationExpireAt,,,,,,,,,,0,0,0,0,0,,0,0,0x14463f
struct,3157,FAccelByteModelsSectionInfo,/Script/AccelByteUe4Sdk.AccelByteModelsSectionInfo,property,12,FDateTime CreatedAt,CreatedAt,,,,,,,,,,0,0,0,0,0,,0,0,0x1446a1
struct,3157,FAccelByteModelsSectionInfo,/Script/AccelByteUe4Sdk.AccelByteModelsSectionInfo,property,13,FDateTime UpdatedAt,UpdatedAt,,,,,,,,,,0,0,0,0,0,,0,0,0x1446e7
struct,3157,FAccelByteModelsSectionInfo,/Script/AccelByteUe4Sdk.AccelByteModelsSectionInfo,property,14,int DisplayOrder,DisplayOrder,,,,,,,,,,0,0,0,0,0,,0,0,0x14472d
struct,3157,FAccelByteModelsSectionInfo,/Script/AccelByteUe4Sdk.AccelByteModelsSectionInfo,property,15,FJsonObjectWrapper Ext,Ext,,,,,,,,,,0,0,0,0,0,,0,0,0x144773
struct,3157,FAccelByteModelsSectionInfo,/Script/AccelByteUe4Sdk.AccelByteModelsSectionInfo,property,16,FJsonObjectWrapper LocalExt,LocalExt,,,,,,,,,,0,0,0,0,0,,0,0,0x1447b6
struct,3158,FAccelByteModelsViewInfo,/Script/AccelByteUe4Sdk.AccelByteModelsViewInfo,property,0,FString Title,Title,,,,,,,,,,0,0,0,0,0,,0,0,0x144858
struct,3158,FAccelByteModelsViewInfo,/Script/AccelByteUe4Sdk.AccelByteModelsViewInfo,property,1,FString Description,Description,,,,,,,,,,0,0,0,0,0,,0,0,0x144894
struct,3158,FAccelByteModelsViewInfo,/Script/AccelByteUe4Sdk.AccelByteModelsViewInfo,property,2,FString LongDescription,LongDescription,,,,,,,,,,0,0,0,0,0,,0,0,0x1448dc
struct,3158,FAccelByteModelsViewInfo,/Script/AccelByteUe4Sdk.AccelByteModelsViewInfo,property,3,FString ViewId,ViewId,,,,,,,,,,0,0,0,0,0,,0,0,0x14492c
struct,3158,FAccelByteModelsViewInfo,/Script/AccelByteUe4Sdk.AccelByteModelsViewInfo,property,4,FString Namespace,Namespace,,,,,,,,,,0,0,0,0,0,,0,0,0x14496a
struct,3158,FAccelByteModelsViewInfo,/Script/AccelByteUe4Sdk.AccelByteModelsViewInfo,property,5,FString Name,Name,,,,,,,,,,0,0,0,0,0,,0,0,0x1449ae
struct,3158,FAccelByteModelsViewInfo,/Script/AccelByteUe4Sdk.AccelByteModelsViewInfo,property,6,int DisplayOrder,DisplayOrder,,,,,,,,,,0,0,0,0,0,,0,0,0x1449e8
struct,3158,FAccelByteModelsViewInfo,/Script/AccelByteUe4Sdk.AccelByteModelsViewInfo,property,7,FDateTime CreatedAt,CreatedAt,,,,,,,,,,0,0,0,0,0,,0,0,0x144a2e
struct,3158,FAccelByteModelsViewInfo,/Script/AccelByteUe4Sdk.AccelByteModelsViewInfo,property,8,FDateTime UpdatedAt,UpdatedAt,,,,,,,,,,0,0,0,0,0,,0,0,0x144a74
struct,3158,FAccelByteModelsViewInfo,/Script/AccelByteUe4Sdk.AccelByteModelsViewInfo,property,9,FJsonObjectWrapper LocalExt,LocalExt,,,,,,,,,,0,0,0,0,0,,0,0,0x144aba
struct,3159,FAccelByteModelsSellUserEntitlementRequest,/Script/AccelByteUe4Sdk.AccelByteModelsSellUserEntitlementRequest,property,0,int UseCount,UseCount,,,,,,,,,,0,0,0,0,0,,0,0,0x144b80
struct,3159,FAccelByteModelsSellUserEntitlementRequest,/Script/AccelByteUe4Sdk.AccelByteModelsSellUserEntitlementRequest,property,1,FString RequestId,RequestId,,,,,,,,,,0,0,0,0,0,,0,0,0x144bbe
struct,3160,FAccelByteModelsSellItemEntitlementInfo,/Script/AccelByteUe4Sdk.AccelByteModelsSellItemEntitlementInfo,property,0,FString RequestId,RequestId,,,,,,,,,,0,0,0,0,0,,0,0,0x144c75
