t_sec,t_wall,LocX,LocY,LocZ,VelX,VelY,VelZ,Vel2D,AccX,AccY,AccZ,Acc2D,CIVmaxMag2D,Mode,GravScale,AnalogMod,TSFS,Gate,Living,F08,RandX,RandY
272.054,1788987016.300,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
272.157,1788987016.403,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
272.260,1788987016.505,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
272.362,1788987016.609,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
272.465,1788987016.710,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
272.567,1788987016.813,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
272.670,1788987016.916,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
272.772,1788987017.019,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
272.876,1788987017.122,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
272.979,1788987017.224,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
273.081,1788987017.327,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
273.183,1788987017.429,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
273.286,1788987017.531,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
273.389,1788987017.633,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
273.491,1788987017.737,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
273.594,1788987017.839,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
273.697,1788987017.943,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
273.800,1788987018.045,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
273.902,1788987018.148,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
274.005,1788987018.250,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
274.107,1788987018.353,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
274.210,1788987018.456,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
274.313,1788987018.559,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
274.415,1788987018.661,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
274.518,1788987018.764,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
274.629,1788987018.875,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
274.732,1788987018.978,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
274.835,1788987019.080,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
274.937,1788987019.183,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
275.040,1788987019.285,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
275.141,1788987019.387,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
275.244,1788987019.491,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
275.348,1788987019.593,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
275.450,1788987019.696,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
275.552,1788987019.798,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
275.655,1788987019.901,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
275.758,1788987020.004,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
275.860,1788987020.106,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
275.963,1788987020.209,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
276.066,1788987020.311,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
276.168,1788987020.413,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
276.270,1788987020.515,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
276.372,1788987020.618,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
276.475,1788987020.720,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
276.577,1788987020.823,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
276.680,1788987020.926,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
276.783,1788987021.029,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
276.885,1788987021.130,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
276.987,1788987021.233,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
277.090,1788987021.336,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
277.193,1788987021.438,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
277.295,1788987021.541,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
277.398,1788987021.644,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
277.502,1788987021.748,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
277.605,1788987021.850,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
277.707,1788987021.953,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
277.810,1788987022.055,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
277.912,1788987022.159,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
278.015,1788987022.261,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
278.118,1788987022.365,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
278.222,1788987022.466,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
278.324,1788987022.568,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
278.426,1788987022.672,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
278.529,1788987022.774,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
278.631,1788987022.877,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
278.734,1788987022.980,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
278.837,1788987023.082,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
278.940,1788987023.185,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
279.043,1788987023.288,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
279.145,1788987023.390,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
279.247,1788987023.493,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
279.350,1788987023.595,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
279.452,1788987023.697,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
279.555,1788987023.801,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
279.657,1788987023.903,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
279.761,1788987024.006,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
279.864,1788987024.109,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
279.966,1788987024.212,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
280.068,1788987024.314,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
280.171,1788987024.416,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
280.273,1788987024.518,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
280.376,1788987024.622,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
280.478,1788987024.724,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
280.581,1788987024.827,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
280.684,1788987024.930,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
280.787,1788987025.032,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
280.890,1788987025.135,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
280.992,1788987025.238,2522.251,-1007.953,-78939.587,0.000,0.000,-1000.000,0.000,43307.661,-24988.927,0.000,50000.0,1.0000,3,1.0000,1.0000,78.2353,1,1,0x200265E1710,0.866,-0.500
281.095,1788987025.340,2522.251,-1007.953,-78939.587,,,,0.000,,,,0.0,1.0000,,,,,1,1,0x200265E1710,0.866,-0.500
281.202,1788987025.448,2522.251,-1007.953,-78939.587,,,,0.000,,,,0.0,0.0000,,,,,1,,0x0,0.866,-0.500
281.310,1788987025.556,2522.251,-1007.953,-78939.587,,,,0.000,,,,0.0,0.0000,,,,,1,,0x0,0.866,-0.500
281.412,1788987025.658,,,,,,,0.000,,,,0.0,0.0000,,,,,1,,0x0,0.866,-0.500
281.515,1788987025.761,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
281.618,1788987025.863,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
281.727,1788987025.973,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
281.844,1788987026.090,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
281.952,1788987026.198,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
282.055,1788987026.301,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
282.157,1788987026.403,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
282.260,1788987026.506,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
282.363,1788987026.609,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
282.466,1788987026.712,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
282.569,1788987026.814,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
282.671,1788987026.916,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
282.773,1788987027.019,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
282.876,1788987027.122,,,,,,,0.000,,,,0.0,0.0000,,,,,,,0x0,,
